# pt,		eta,		phi		evtN
3.79368   	0.715446   	2.20437   	1
6.67897   	0.424146   	2.25644   	1
0.431261   	-1.88613   	2.16358   	1
1.13792   	-0.449447   	2.28598   	1
7.66813   	0.050723   	2.40173   	1
0.958039   	0.508868   	2.36658   	1
23.8699   	0.215263   	2.42468   	1
4.42524   	-0.0517834   	2.44478   	1
0.64753   	1.47266   	2.37483   	1
2.19536   	-0.685802   	2.58583   	1
1.77003   	-0.0749389   	2.57111   	1
0.781883   	-0.518853   	2.67791   	1
0.542999   	-0.178764   	3.03172   	1
0.624879   	1.81729   	-2.24486   	1
1.28373   	1.79359   	-1.77166   	1
0.527453   	2.06433   	-1.58381   	1
1.12413   	2.0738   	1.63965   	1
0.793018   	1.84001   	2.08337   	1
1.74418   	2.08939   	2.45754   	1
0.971141   	2.25199   	2.42213   	1
1.29239   	1.81211   	2.90839   	1
0.859451   	-2.3972   	-2.64443   	1
0.878363   	-2.36034   	-1.01622   	1
1.30705   	-2.551   	-0.0431681   	1
0.48926   	-2.32489   	0.667607   	1
0.704936   	-2.5269   	1.91355   	1
0.226219   	-0.889033   	3.10637   	1
0.368113   	-1.60515   	-2.56441   	1
0.335918   	1.55549   	-2.54542   	1
0.412282   	-0.206349   	-2.51192   	1
0.355356   	-0.809201   	-2.58649   	1
0.176592   	1.33908   	-2.12556   	1
0.22502   	-1.39067   	-2.3709   	1
0.380744   	-1.08065   	-2.26505   	1
0.327858   	1.85704   	-2.26955   	1
0.411137   	1.22227   	-2.21121   	1
0.240867   	0.14542   	-2.19823   	1
0.316991   	-0.876493   	-2.06179   	1
0.276118   	-0.591103   	-1.49638   	1
0.354744   	-1.06656   	-1.73673   	1
0.202744   	0.918336   	-1.19868   	1
0.17118   	0.547972   	-0.931548   	1
0.35544   	0.236569   	-0.889424   	1
0.367736   	-1.45418   	-0.825041   	1
0.185939   	-1.38906   	-0.66095   	1
0.395432   	-0.950049   	-0.682355   	1
0.332131   	-1.22536   	-0.699567   	1
0.192429   	-1.51856   	-0.137891   	1
0.455965   	0.21453   	-0.164351   	1
0.377725   	-0.772571   	-0.0513067   	1
0.253531   	1.17478   	0.430723   	1
0.387099   	-0.523546   	0.268147   	1
1.33849   	-0.33191   	0.762155   	1
0.185125   	1.49403   	1.02746   	1
0.362649   	0.665038   	0.91832   	1
0.431664   	-0.601412   	1.17249   	1
0.202714   	1.41362   	1.00942   	1
0.272339   	-2.12413   	1.40546   	1
0.427525   	0.320855   	1.39453   	1
0.284058   	0.0195097   	1.53674   	1
0.295397   	-2.30434   	1.81603   	1
0.421403   	1.30852   	1.6601   	1
0.316729   	0.56576   	1.9307   	1
0.242779   	1.83378   	1.6314   	1
0.173321   	-1.91771   	1.74485   	1
0.405433   	0.136306   	2.0951   	1
0.364918   	0.927441   	1.92754   	1
0.402092   	-2.30129   	2.02833   	1
0.347867   	-1.24149   	2.32781   	1
0.228906   	0.831641   	2.77494   	1
0.409282   	0.155871   	2.61305   	1
0.322107   	0.778001   	2.68162   	1
0.372144   	-1.87941   	3.05161   	1
0.263351   	-1.05318   	-3.0871   	1
0.430917   	1.82792   	-2.72405   	1
0.269268   	2.15519   	-2.7493   	1
0.353433   	1.76275   	1.16045   	1
0.169884   	2.13073   	1.3169   	1
0.297388   	1.79567   	0.936736   	1
0.486049   	2.07752   	1.44261   	1
0.380854   	1.70259   	1.49517   	1
0.175599   	-2.39598   	-0.453133   	1
0.207628   	-2.40303   	-0.516079   	1
0.285949   	-2.2075   	-0.226308   	1
0.483298   	-2.03046   	-0.00912014   	1
0.456619   	-2.27359   	1.6912   	1
0.311306   	-2.64507   	2.77656   	1
2.2749   	-1.75977   	-2.25322   	1
1.22472   	-0.264564   	-2.01166   	1
0.870091   	1.32522   	-1.13906   	1
0.648426   	0.91504   	-0.830602   	1
2.61921   	-0.0587533   	-0.17282   	1
0.641363   	-0.0597888   	-0.169426   	1
1.46016   	-1.98845   	-0.0384855   	1
0.440752   	1.15758   	2.24731   	1
4.79697   	-0.0234779   	2.37906   	1
6.75133   	0.0103913   	2.48934   	1
0.958797   	-1.94455   	2.79535   	1
0.95799   	0.00647867   	1.47789   	1
2.18352   	0.471458   	1.87799   	1
1.46268   	-1.95708   	-2.05758   	1
1.51675   	-0.404037   	-1.18704   	1
1.34396   	1.61873   	-2.4759   	1
0.770828   	-2.103   	0.74555   	1
0.95143   	-2.04207   	0.753105   	1
0.494596   	1.97054   	-1.47792   	1
1.02011   	2.07174   	-1.07076   	1
1.6084   	2.10164   	2.13101   	1
0.370309   	-2.11509   	0.269657   	1
1.58384   	0.360673   	0.557493   	1
0.794453   	0.0570098   	2.21392   	1
0.860782   	-1.54414   	-2.47467   	1
0.683378   	0.451953   	-1.22281   	1
0.265729   	-2.14032   	-1.7403   	1
0.616364   	0.523433   	-1.4347   	1
0.321815   	-1.94559   	-1.15729   	1
0.467727   	0.373514   	-0.749273   	1
0.280074   	-1.95147   	-0.321592   	1
0.270703   	-0.206147   	-0.265757   	1
0.273334   	-0.961201   	0.367895   	1
0.300663   	-1.66486   	0.649381   	1
0.375233   	0.2019   	0.744465   	1
0.280593   	0.022346   	1.51427   	1
0.471565   	0.956603   	2.15799   	1
0.820715   	0.959229   	2.46895   	1
0.641785   	1.31268   	2.98726   	1
0.312813   	-0.911099   	3.08617   	1
0.270868   	1.15222   	-3.06532   	1
0.339127   	1.71181   	-2.98321   	1
0.368598   	-0.638955   	-1.50093   	1
0.327314   	-1.95772   	-1.5602   	1
0.369815   	-0.117998   	0.631425   	1
0.393804   	0.439329   	0.917709   	1
0.340954   	-2.04613   	-0.0623006   	1
0.387281   	2.33983   	-2.73508   	1
6.11696   	2.32217   	1.95884   	1
1.71079   	2.23755   	2.27297   	1
3.20073   	2.32726   	2.22356   	1
3.80111   	2.38134   	2.23832   	1
1.52619   	2.3196   	2.17504   	1
0.583133   	2.25173   	2.01872   	1
0.568926   	2.43456   	2.1322   	1
2.75299   	-0.821084   	-2.12945   	1
0.680087   	-0.130401   	-1.59964   	1
1.52166   	0.356995   	-3.10514   	1
0.446125   	0.122272   	-1.6366   	1
0.487459   	-1.27144   	-2.45535   	1
5.3392   	0.148693   	-0.249457   	1
1.3994   	0.761411   	0.777741   	1
1.01018   	1.70516   	-2.65527   	1
0.492843   	2.31945   	2.26623   	1
0.359919   	2.21899   	2.53092   	1
0.340765   	2.21179   	-2.99939   	1
1.69311   	2.3879   	2.06449   	1
0.375845   	1.92386   	3.01764   	1
1.38795   	2.38843   	2.50005   	1
2.30473   	2.29871   	1.88662   	1
0.471825   	2.21352   	2.39252   	1
0.990157   	2.30464   	-0.544377   	1
1.95901   	-1.65432   	-2.32782   	1
0.553685   	-1.60878   	-1.90023   	1
0.487469   	-1.78333   	-0.85467   	1
1.58001   	-1.87932   	-0.751679   	1
0.456042   	-2.04535   	0.732914   	1
0.601519   	-2.04108   	0.0604148   	1
0.405629   	-1.83686   	-0.0581167   	1
0.801111   	-1.80119   	0.610895   	1
3.44258   	-2.311   	0.224764   	1
2.8727   	-0.622199   	-2.29463   	1
7.03892   	0.188698   	-0.30089   	1
14.1082   	0.333338   	-0.243208   	1
1.97714   	0.208328   	-0.38986   	1
1.08966   	-0.210408   	-0.505141   	1
0.730519   	0.317858   	0.499623   	1
1.19143   	-0.0617872   	0.568402   	1
0.650321   	0.720992   	-0.223952   	1
0.733066   	0.870358   	1.06908   	1
0.817639   	-0.063614   	0.456133   	1
0.410218   	-0.753474   	0.0897425   	1
0.578934   	0.759674   	2.45601   	1
0.868614   	0.341286   	2.28672   	1
1.94238   	0.572678   	1.7282   	1
8.14051   	0.267318   	2.37516   	1
0.987694   	-0.301734   	1.92998   	1
6.58604   	0.0823524   	2.48013   	1
0.827651   	1.33762   	0.466839   	1
0.770867   	1.52428   	1.05398   	1
0.633788   	1.46268   	2.35718   	1
1.39854   	-1.40587   	-2.06466   	1
2.62588   	-1.51425   	-1.89942   	1
5.82514   	-1.52508   	0.454186   	1
1.27877   	-1.62328   	-1.49346   	1
0.387324   	-1.26645   	1.78088   	1
0.538955   	-1.63301   	-1.75854   	1
0.467386   	-1.66283   	-1.57785   	1
1.46207   	-1.81574   	-1.96914   	1
0.619631   	-1.68976   	-0.252661   	1
0.889263   	-1.92326   	-2.9408   	1
0.471625   	1.40119   	3.07325   	2
0.6782   	-1.20201   	-3.01332   	2
6.73205   	-0.204011   	-3.04941   	2
1.44504   	0.835579   	-3.07983   	2
1.18484   	1.43132   	-3.00593   	2
1.62385   	-0.320236   	-3.05634   	2
3.57066   	-0.806551   	-3.01452   	2
0.442646   	-1.87725   	-3.11813   	2
1.22074   	-0.158329   	-2.93008   	2
0.479152   	1.66905   	-2.87241   	2
1.25649   	1.34371   	-2.87247   	2
11.3407   	1.36232   	-2.852   	2
3.16226   	1.26205   	-2.81707   	2
1.34197   	-0.533707   	-2.7495   	2
1.2962   	-1.66113   	-2.73567   	2
0.511985   	1.70592   	-2.65403   	2
1.37446   	-0.89989   	-2.63852   	2
0.421684   	1.75411   	-2.46853   	2
1.09727   	-0.316376   	-2.4761   	2
0.997994   	0.718616   	-2.42412   	2
0.962383   	-0.963599   	-2.40232   	2
0.444168   	-0.832778   	-2.32758   	2
0.467238   	-0.633912   	-2.31467   	2
0.452775   	0.864868   	-2.48189   	2
1.18346   	0.748403   	-2.28129   	2
1.09862   	1.00951   	-2.31021   	2
0.480841   	-1.79314   	-2.06576   	2
1.44544   	-0.0315522   	-2.0953   	2
1.02052   	0.460392   	-1.98858   	2
1.3457   	1.03134   	-1.98463   	2
0.754275   	0.132478   	-1.96859   	2
0.453265   	-2.01523   	-1.74033   	2
1.0016   	1.13638   	-1.885   	2
0.458749   	0.924492   	-1.92128   	2
1.48872   	-1.79865   	-1.58607   	2
1.22381   	0.562517   	-1.53123   	2
2.33145   	-0.94898   	-1.52702   	2
0.85201   	-0.392673   	-1.55346   	2
1.3549   	1.37093   	-1.51328   	2
1.01355   	-1.1957   	-1.49514   	2
2.90951   	-0.00949304   	-1.38754   	2
0.435797   	0.786022   	-1.3429   	2
0.588815   	0.664497   	-1.14301   	2
0.903091   	-0.396794   	-1.25554   	2
0.838856   	-1.05806   	-1.24586   	2
1.89204   	0.253351   	-1.18462   	2
0.639856   	0.470561   	-1.12875   	2
2.17468   	1.69228   	-1.0075   	2
0.604003   	0.731623   	-0.929682   	2
0.61411   	-1.52273   	-0.902636   	2
1.01705   	1.07845   	-0.929786   	2
0.825352   	-0.569134   	-0.768579   	2
1.32963   	0.7903   	-0.681774   	2
0.495557   	0.321622   	-0.626951   	2
0.780835   	-1.81769   	-0.546935   	2
1.04245   	0.964066   	-0.431464   	2
2.80848   	0.634497   	-0.407447   	2
1.12074   	1.37167   	-0.421632   	2
0.982548   	-0.484356   	-0.335118   	2
1.46146   	0.700429   	-0.380868   	2
3.42048   	-0.281609   	-0.355694   	2
1.67539   	-0.0888538   	-0.333891   	2
6.00466   	-0.384567   	-0.299189   	2
10.6313   	-0.278918   	-0.284313   	2
25.7719   	-0.329458   	-0.268635   	2
6.17149   	-0.437181   	-0.261671   	2
0.726624   	1.31254   	-0.294577   	2
1.14997   	1.37706   	-0.270114   	2
0.488407   	-0.0409871   	-0.307467   	2
0.559936   	-1.81655   	-0.248352   	2
0.485743   	-1.6232   	-0.0503342   	2
2.54406   	0.562103   	-0.149331   	2
2.86538   	-0.528275   	-0.119324   	2
0.489066   	0.140889   	-0.00922148   	2
0.802972   	-1.75434   	-0.0153236   	2
0.547875   	-0.983791   	0.0236585   	2
1.05675   	-0.421333   	-0.0403401   	2
0.619414   	0.0816205   	0.101051   	2
0.410552   	0.202483   	0.0937073   	2
1.25094   	0.26878   	0.275863   	2
0.66864   	1.19033   	0.25721   	2
0.793427   	-0.437939   	0.477297   	2
1.05694   	-1.56073   	0.403136   	2
0.710763   	1.52787   	0.425724   	2
0.481646   	1.90785   	0.468455   	2
0.809569   	0.195802   	0.700739   	2
0.403713   	-2.17713   	0.78651   	2
1.20223   	-1.46111   	0.668961   	2
3.30192   	0.860115   	0.870207   	2
1.38964   	0.25162   	0.838426   	2
0.526402   	1.87253   	0.970562   	2
1.79062   	1.70399   	0.905462   	2
0.889798   	1.37607   	0.898131   	2
1.21162   	-2.17318   	1.02449   	2
2.15554   	1.51287   	0.992285   	2
0.754157   	-0.249872   	0.985778   	2
1.12474   	-0.292775   	1.09637   	2
0.437001   	-1.87644   	1.09387   	2
0.505023   	1.35418   	1.26848   	2
1.02425   	0.120281   	1.22784   	2
0.681257   	1.91895   	1.26954   	2
0.715743   	0.785566   	1.28745   	2
0.549554   	1.88253   	1.45428   	2
1.39516   	1.65608   	1.42434   	2
0.885907   	0.632556   	1.38599   	2
2.71651   	-0.862656   	1.44535   	2
0.431927   	-0.364706   	1.545   	2
2.60426   	-1.66172   	1.56015   	2
0.818612   	-1.13427   	1.50976   	2
0.559397   	0.402397   	1.63446   	2
1.13462   	0.437479   	1.52617   	2
0.761256   	-0.108037   	1.76791   	2
2.09405   	-2.20325   	1.74975   	2
1.56351   	0.783169   	1.81584   	2
0.396246   	1.50756   	1.75961   	2
0.528604   	-0.407929   	1.96263   	2
0.730382   	0.272677   	1.82704   	2
1.08507   	-1.62229   	1.97181   	2
1.53395   	-0.729916   	2.0722   	2
0.53434   	-2.24158   	2.19181   	2
0.642068   	2.15465   	2.20505   	2
1.02345   	-0.929519   	2.27689   	2
0.742134   	-0.602723   	2.30224   	2
2.48549   	1.27941   	2.28323   	2
1.16605   	-1.2862   	2.38095   	2
2.59003   	0.99125   	2.4374   	2
0.850418   	-1.45735   	2.4801   	2
1.33336   	-0.456267   	2.4326   	2
1.294   	-1.67927   	2.57258   	2
0.481749   	-1.96991   	2.47832   	2
3.69328   	-0.677211   	2.58879   	2
0.771127   	-1.71443   	2.60486   	2
0.474266   	-1.23622   	2.74842   	2
7.29162   	-0.63796   	2.67815   	2
0.496701   	1.38662   	2.78376   	2
0.980702   	-0.845608   	2.65671   	2
0.930136   	-1.31819   	2.67307   	2
0.567723   	-1.45941   	2.80814   	2
2.30167   	-0.506246   	2.75819   	2
0.465732   	-1.42616   	2.68236   	2
0.434857   	1.03572   	2.93829   	2
18.2086   	-0.591925   	2.87974   	2
7.1998   	-0.607993   	2.89206   	2
9.02596   	-0.539795   	2.90847   	2
10.8128   	-0.565248   	2.9203   	2
10.9251   	-0.574962   	2.93527   	2
0.449896   	-1.14943   	3.02482   	2
2.32878   	1.85012   	3.00726   	2
0.485666   	-0.769126   	-3.1244   	2
5.15884   	-0.639092   	3.09595   	2
0.606376   	1.6619   	-3.09471   	2
1.03577   	1.9263   	-2.48725   	2
0.696057   	2.20655   	-1.90344   	2
1.19186   	2.17634   	-1.80923   	2
1.30213   	1.99873   	-1.38313   	2
0.722821   	2.15735   	-0.993094   	2
2.07998   	2.28689   	-0.959769   	2
0.713275   	2.30543   	-0.505474   	2
0.945736   	2.25781   	1.19784   	2
0.853754   	1.89166   	1.69088   	2
3.10619   	2.29123   	2.08899   	2
0.845385   	-2.32903   	-3.04065   	2
0.439431   	-2.49549   	-2.17211   	2
0.543436   	-2.16296   	-1.95934   	2
0.848755   	-1.99186   	-1.51697   	2
0.811723   	-2.37285   	-0.586485   	2
1.67973   	-1.94199   	-0.481523   	2
1.61178   	-1.97794   	-0.39129   	2
0.61483   	-2.18471   	-0.373015   	2
0.438728   	-2.53882   	0.282602   	2
3.84526   	-2.37716   	0.263779   	2
0.894519   	-2.28699   	0.876437   	2
1.00528   	-2.56076   	1.70774   	2
0.746381   	-2.28757   	1.92544   	2
0.356995   	0.129474   	-2.90699   	2
0.37669   	-0.847953   	-2.86773   	2
0.271168   	0.980354   	-2.67706   	2
0.299198   	1.6705   	-2.55175   	2
0.361296   	-0.337036   	-2.81934   	2
0.318128   	-0.128341   	-2.74864   	2
0.295165   	1.49913   	-2.46229   	2
0.232469   	1.79275   	-2.4113   	2
0.334891   	0.942191   	-2.40154   	2
0.341433   	-0.820211   	-2.34334   	2
0.614494   	1.61886   	-2.10938   	2
0.331248   	-0.0236246   	-2.03404   	2
0.321478   	0.267989   	-2.11029   	2
0.359261   	1.34985   	-1.84928   	2
0.387898   	1.41562   	-2.07214   	2
0.464157   	-0.953931   	-2.01646   	2
0.340892   	-1.75804   	-2.02094   	2
0.331226   	0.676456   	-1.74094   	2
0.467003   	1.53733   	-1.88964   	2
0.164121   	-1.09476   	-1.31408   	2
0.349658   	-0.924776   	-1.65619   	2
0.183724   	1.91258   	-1.70618   	2
0.45593   	1.50253   	-1.30078   	2
0.284185   	-1.42687   	-1.46098   	2
0.402197   	1.79422   	-1.18459   	2
0.252301   	0.230811   	-0.831714   	2
0.286892   	-1.79738   	-1.08671   	2
0.270953   	1.30212   	-0.40901   	2
0.216825   	0.170106   	-0.601996   	2
0.269322   	1.21562   	-0.256251   	2
0.236263   	0.791066   	-0.563339   	2
0.147122   	1.33581   	-0.541076   	2
0.396705   	-1.65126   	-0.116399   	2
0.260982   	-1.52764   	-0.331687   	2
0.350529   	-1.87514   	-0.0711346   	2
0.54301   	-0.304633   	0.175704   	2
0.242821   	-1.67008   	0.0498201   	2
0.301478   	-1.53021   	0.418891   	2
0.438692   	-0.341807   	0.234948   	2
0.274449   	0.747775   	0.546048   	2
0.17075   	0.813586   	0.516636   	2
0.166411   	-0.0480773   	0.712642   	2
0.429353   	2.05302   	1.05475   	2
0.318727   	-1.76966   	1.29066   	2
0.364089   	1.7142   	1.28233   	2
0.186014   	0.762371   	0.957632   	2
0.22855   	-0.649211   	1.0419   	2
0.173552   	1.76958   	1.00312   	2
0.298003   	-1.2403   	1.16729   	2
0.432397   	1.43984   	1.23454   	2
0.226463   	-1.86847   	1.50469   	2
0.394236   	0.618112   	1.44267   	2
0.248455   	-2.16088   	1.48642   	2
0.214189   	-1.90193   	1.22655   	2
0.176724   	1.11708   	1.20352   	2
0.321906   	0.528068   	1.4606   	2
0.224095   	-0.949774   	1.94233   	2
0.373341   	0.0443383   	1.69817   	2
0.298099   	1.93908   	1.69946   	2
0.286245   	1.38171   	1.95046   	2
0.199989   	0.442534   	2.4282   	2
0.251594   	-0.843764   	2.09242   	2
0.400872   	0.81459   	2.24722   	2
0.419339   	0.9717   	2.37556   	2
0.161895   	1.80071   	2.22289   	2
0.221692   	-1.70564   	2.38769   	2
0.716545   	0.174298   	2.6582   	2
0.39883   	1.68889   	2.54942   	2
0.252833   	1.16444   	2.53736   	2
0.218929   	0.211553   	2.9185   	2
0.382875   	0.573767   	2.74127   	2
0.279842   	-1.63754   	2.70818   	2
0.241679   	-0.109073   	3.02654   	2
0.246819   	-1.75067   	2.73608   	2
0.215841   	0.456498   	-3.09777   	2
0.397734   	2.28079   	-2.93557   	2
0.353588   	1.89615   	-0.838352   	2
0.443748   	2.09984   	-0.47921   	2
0.597648   	2.29771   	-0.576675   	2
0.185912   	2.4502   	-0.523332   	2
0.392519   	2.33277   	1.28514   	2
1.04375   	2.04121   	1.30392   	2
0.454266   	2.30379   	1.34938   	2
0.18088   	2.43275   	1.61182   	2
0.207348   	2.19661   	1.64927   	2
0.260495   	-2.03618   	-1.64402   	2
0.205418   	-2.20851   	-1.6103   	2
0.382093   	-2.29941   	-0.670529   	2
0.243434   	-2.44922   	0.316723   	2
0.343422   	-1.95283   	0.461316   	2
0.233123   	-1.99884   	2.03503   	2
0.245818   	-2.41973   	2.46626   	2
0.389401   	-2.31308   	2.59709   	2
0.385623   	-2.11293   	2.70286   	2
0.500277   	-2.10937   	2.75171   	2
0.157706   	-2.29266   	3.12017   	2
0.272277   	-2.22405   	2.71351   	2
0.815181   	0.852158   	-0.586079   	2
0.692793   	-1.58673   	-0.693606   	2
10.9113   	-0.316735   	-0.307621   	2
3.11014   	1.11472   	-0.129776   	2
13.177   	-0.57623   	2.87898   	2
0.714265   	1.51652   	3.00957   	2
0.924823   	0.370211   	-1.81195   	2
3.85053   	-1.12113   	-0.577665   	2
0.786939   	-0.68107   	2.44777   	2
0.942512   	0.64746   	0.974524   	2
0.418531   	1.47642   	2.7283   	2
0.398701   	1.71362   	2.46133   	2
0.684248   	2.24177   	0.517293   	2
0.894575   	1.21853   	-3.08142   	2
0.399449   	0.167776   	2.21753   	2
0.327398   	-1.97783   	-2.86281   	2
0.491279   	-1.93809   	-2.99343   	2
0.586251   	-2.12724   	-1.9944   	2
1.35928   	-0.318349   	2.12445   	2
1.62598   	1.27186   	2.24246   	2
0.869921   	0.82063   	-2.13113   	2
1.12658   	0.298217   	-1.36476   	2
0.879079   	1.77813   	2.55597   	2
0.440885   	-2.45022   	-0.188052   	2
0.884364   	1.66694   	-0.719728   	2
2.78889   	1.48435   	-1.57315   	2
0.317293   	0.566966   	-0.844407   	2
0.591733   	1.63884   	1.23326   	2
0.352393   	2.32755   	-0.49329   	2
1.20938   	2.17561   	0.552388   	2
0.550689   	-2.22782   	-2.93358   	2
0.273572   	-1.02599   	-2.75884   	2
0.361359   	-0.59093   	-2.22496   	2
0.383408   	1.69924   	-1.57736   	2
1.68806   	-1.4085   	-1.79831   	2
0.270866   	1.29465   	-0.435992   	2
0.740988   	-1.59918   	0.104455   	2
0.266196   	0.802981   	0.171749   	2
0.272621   	0.61684   	1.02994   	2
0.283997   	1.84395   	1.66672   	2
0.326831   	-0.787052   	2.2193   	2
0.540142   	-1.00238   	2.02804   	2
0.225104   	-1.15163   	2.4687   	2
0.45562   	-1.1049   	2.82056   	2
0.682666   	2.09733   	-0.4675   	2
0.340952   	2.11567   	1.59883   	2
0.597056   	1.84832   	1.52889   	2
0.351635   	-1.917   	-1.77345   	2
0.691527   	-1.98341   	1.41632   	2
0.573717   	-1.9364   	2.1926   	2
0.391924   	0.59751   	-3.10541   	2
0.330684   	0.402972   	-1.33479   	2
0.388173   	0.210712   	1.32506   	2
0.363064   	-0.13997   	1.66277   	2
0.398512   	-0.582887   	1.52941   	2
0.336429   	0.272842   	2.82811   	2
0.40882   	2.05077   	2.56015   	2
0.409034   	2.31673   	-1.83365   	2
0.595405   	-2.35283   	-1.22527   	2
0.339676   	-2.35792   	-1.27537   	2
20.0299   	-2.31602   	0.332115   	2
1.41422   	-2.42079   	1.66166   	2
1.73215   	-0.51018   	-2.10471   	2
0.783375   	-1.15281   	-1.7151   	2
0.981303   	-0.111261   	-0.848066   	2
0.759671   	1.44086   	0.657718   	2
0.674874   	0.975176   	0.836919   	2
0.674159   	-0.962396   	1.30606   	2
1.16823   	1.10706   	-2.96981   	2
2.26089   	-1.11171   	-2.53727   	2
0.446523   	0.749083   	-1.39014   	2
1.6472   	0.869606   	0.755156   	2
0.795302   	0.602059   	0.870726   	2
0.533424   	0.394968   	1.6678   	2
0.282328   	-0.489511   	3.02094   	2
0.384069   	1.84797   	0.407855   	2
0.443928   	1.70556   	2.60032   	2
0.52064   	1.94048   	-1.38794   	2
0.247757   	1.8573   	-2.35469   	2
0.606854   	1.9728   	-1.26409   	2
0.559019   	1.8523   	-3.04857   	2
1.4894   	2.13618   	0.0175561   	2
0.932795   	2.18949   	1.70577   	2
0.382434   	2.14107   	1.81978   	2
0.370713   	2.26042   	2.66336   	2
0.631478   	-1.7598   	-0.0314797   	2
1.36012   	-2.03317   	-0.247698   	2
0.352953   	-2.18279   	1.06822   	2
1.16966   	-2.24692   	1.08324   	2
0.904133   	-2.13035   	-2.53876   	2
0.55373   	-2.25019   	2.19219   	2
0.578388   	-2.33565   	3.02513   	2
3.51481   	-0.822581   	-3.04534   	2
0.912666   	-0.172152   	-2.88061   	2
1.28542   	0.813275   	-1.22636   	2
1.53922   	-0.45576   	-0.46595   	2
2.57571   	-0.354946   	0.107707   	2
0.517277   	1.16201   	1.32188   	2
0.769252   	-0.476179   	1.97499   	2
0.679161   	-0.439646   	-3.08574   	2
0.587651   	1.48529   	-2.79485   	2
0.792393   	1.41028   	2.42539   	2
0.672132   	1.34076   	-1.47233   	2
2.02331   	-1.47691   	2.96609   	2
0.892822   	-1.38521   	0.513983   	2
0.427282   	-1.40856   	2.61061   	2
0.710073   	-1.34285   	-0.849791   	2
2.0642   	1.70216   	-3.08449   	3
0.611104   	0.333222   	-2.99392   	3
0.5517   	-0.311504   	-2.97456   	3
